old_product_id,old_handle,sku,new_product_id,new_handle,status
"prod_01KP6FCKH35XBWQX8PHK4VSYY0","vevor-carbon-dioxide-monitor-co2-controller-with-temperature-and-humid-eyhtjcqeyhtjp8me5001v9","EYHTJCQEYHTJP8ME5001V9","prod_01KPJVAEAZPT8AFT59XJHWFKES","vevor-carbon-dioxide-monitor-co2-controller-with-temperature-and-humid-eyhtjcqeyhtjp8me5001v9","CREATED"
"prod_01KP6FCKH35XBWQX8PHK4VSYY0","vevor-carbon-dioxide-monitor-co2-controller-with-temperature-and-humid-eyhtjcqeyhtjp8me5001v9","EYHTJCQEYHTJ6E2DT001V9","prod_01KPJVAEH99DVBHMAYG5GYMM9M","vevor-carbon-dioxide-monitor-co2-controller-with-temperature-and-humid-eyhtjcqeyhtj6e2dt001v9","CREATED"
"prod_01KP6FCKSAG0HZ886RJER04YP1","vevor-garden-stakes-50-pack-1455-mm-plastic-coated-metal-tomato-stakes-zwzchyz15m11vikzd001v0","ZWZCHYZ18M161CTPI001V0","prod_01KPJVAF0SGF5JHZG3AA25BM68","vevor-garden-stakes-15-pack-1705-mm-plastic-coated-metal-tomato-stakes-zwzchyz18m161ctpi001v0","CREATED"
"prod_01KP6FCKSAG0HZ886RJER04YP1","vevor-garden-stakes-50-pack-1455-mm-plastic-coated-metal-tomato-stakes-zwzchyz15m11vikzd001v0","ZWZCHYZ12M11ZDALY001V0","prod_01KPJVAF6ZYYJ2PRDDSRXWG5GN","vevor-garden-stakes-50-pack-1170-mm-plastic-coated-metal-tomato-stakes-zwzchyz12m11zdaly001v0","CREATED"
"prod_01KP6FCKSAG0HZ886RJER04YP1","vevor-garden-stakes-50-pack-1455-mm-plastic-coated-metal-tomato-stakes-zwzchyz15m11vikzd001v0","ZWZCHYZ21M11RIJBP001V0","prod_01KPJVAFD500X9JWYG9B4XXGS3","vevor-garden-stakes-25-pack-2100-mm-plastic-coated-metal-tomato-stakes-zwzchyz21m11rijbp001v0","CREATED"
"prod_01KP6FCKSAG0HZ886RJER04YP1","vevor-garden-stakes-50-pack-1455-mm-plastic-coated-metal-tomato-stakes-zwzchyz15m11vikzd001v0","ZWZCHYZ15M11VIKZD001V0","prod_01KPJVAFKQE7JPF6DD22R8QFXZ","vevor-garden-stakes-50-pack-1455-mm-plastic-coated-metal-tomato-stakes-zwzchyz15m11vikzd001v0","CREATED"
"prod_01KP6FCKSAG0HZ886RJER04YP1","vevor-garden-stakes-50-pack-1455-mm-plastic-coated-metal-tomato-stakes-zwzchyz15m11vikzd001v0","ZWZCHYZ18M118QM4M001V0","prod_01KPJVAFTQBV91WM6JSHSYN697","vevor-garden-stakes-25-pack-1800-mm-plastic-coated-metal-tomato-stakes-zwzchyz18m118qm4m001v0","CREATED"
"prod_01KP6FCKSAG0HZ886RJER04YP1","vevor-garden-stakes-50-pack-1455-mm-plastic-coated-metal-tomato-stakes-zwzchyz15m11vikzd001v0","ZWZCHYZ18M11PMIR5001V0","prod_01KPJVAG0ZRDS9M9FNS6070QF1","vevor-garden-stakes-50-pack-1800-mm-plastic-coated-metal-tomato-stakes-zwzchyz18m11pmir5001v0","CREATED"
"prod_01KP6FCM76CNWXC881D6N55Q7Y","vevor-10l-ultrasonic-cleaner-professional-ultrasonic-cleaner-machine-w-splxnajkzcsbzek8b001v2","SPLXNAJKZCSB004JK001V2","prod_01KPJVAGG9D9DN0ZB4E1P29TBJ","vevor-3l-ultrasonic-cleaner-professional-ultrasonic-cleaner-machine-wi-splxnajkzcsb004jk001v2","CREATED"
"prod_01KP6FCM76CNWXC881D6N55Q7Y","vevor-10l-ultrasonic-cleaner-professional-ultrasonic-cleaner-machine-w-splxnajkzcsbzek8b001v2","SPLXNAJKZCSB8NCQI001V2","prod_01KPJVAGPN7YHVA5VQ3WTJATKN","vevor-6l-ultrasonic-cleaner-professional-ultrasonic-cleaner-machine-wi-splxnajkzcsb8ncqi001v2","CREATED"
"prod_01KP6FCM76CNWXC881D6N55Q7Y","vevor-10l-ultrasonic-cleaner-professional-ultrasonic-cleaner-machine-w-splxnajkzcsbzek8b001v2","SPLXNAJKZCSBZEK8B001V2","prod_01KPJVAGXADF99NBHMAG7V9GP3","vevor-10l-ultrasonic-cleaner-professional-ultrasonic-cleaner-machine-w-splxnajkzcsbzek8b001v2","CREATED"
"prod_01KP6FCM76CNWXC881D6N55Q7Y","vevor-10l-ultrasonic-cleaner-professional-ultrasonic-cleaner-machine-w-splxnajkzcsbzek8b001v2","SPLXNAJKZCSBWD6B9001V2","prod_01KPJVAH3V6FWHMQMT6CP15803","vevor-30l-ultrasonic-cleaner-professional-ultrasonic-cleaner-machine-w-splxnajkzcsbwd6b9001v2","CREATED"
"prod_01KP6FCMGM3HGTKF39MQ92V56E","vevor-round-bale-hay-net-1-8-x-1-8-x-1-8-m-42-x-42-mm-holes-pe-materia-mgcwzwywjw66e1c3u001v0","MGCWZWYWJW55CVLAE001V0","prod_01KPJVAHHR1PD8YHMMWDK0TWJS","vevor-round-bale-hay-net-1-5-x-1-5-x-1-5-m-42-x-42-mm-holes-pe-materia-mgcwzwywjw55cvlae001v0","CREATED"
"prod_01KP6FCMGM3HGTKF39MQ92V56E","vevor-round-bale-hay-net-1-8-x-1-8-x-1-8-m-42-x-42-mm-holes-pe-materia-mgcwzwywjw66e1c3u001v0","MGCWZWYWJW66E1C3U001V0","prod_01KPJVAHQ3V0G3VP68E248Z02P","vevor-round-bale-hay-net-1-8-x-1-8-x-1-8-m-42-x-42-mm-holes-pe-materia-mgcwzwywjw66e1c3u001v0","CREATED"
"prod_01KP6FCMGM3HGTKF39MQ92V56E","vevor-round-bale-hay-net-1-8-x-1-8-x-1-8-m-42-x-42-mm-holes-pe-materia-mgcwzwywjw66e1c3u001v0","MGCWXWYWJW55YJ3VH001V0","prod_01KPJVAHXES0AH2WHG4FBGMMWC","vevor-round-bale-hay-net-1-5-x-1-5-x-1-5-m-38-1-x-38-1-mm-holes-pe-mat-mgcwxwywjw55yj3vh001v0","CREATED"
"prod_01KP6FCMGM3HGTKF39MQ92V56E","vevor-round-bale-hay-net-1-8-x-1-8-x-1-8-m-42-x-42-mm-holes-pe-materia-mgcwzwywjw66e1c3u001v0","MGCWXWYYJW3FREE5U001V0","prod_01KPJVAJ32STAT9CGQ7JERGG01","vevor-hay-nets-for-horses-4pcs-0-9-m-extended-length-38-x-38-mm-holes-mgcwxwyyjw3free5u001v0","CREATED"
"prod_01KP6FCMGM3HGTKF39MQ92V56E","vevor-round-bale-hay-net-1-8-x-1-8-x-1-8-m-42-x-42-mm-holes-pe-materia-mgcwzwywjw66e1c3u001v0","MGCWZWYYJW55TJWBB001V0","prod_01KPJVAJ9Q2G58D379D1F742ZV","vevor-round-bale-hay-net-1-5-x-1-5-x-1-5-m-44-45-x-44-45-mm-holes-pe-m-mgcwzwyyjw55tjwbb001v0","CREATED"
"prod_01KP6FCMGM3HGTKF39MQ92V56E","vevor-round-bale-hay-net-1-8-x-1-8-x-1-8-m-42-x-42-mm-holes-pe-materia-mgcwzwywjw66e1c3u001v0","MGCWXWYWJW669QY4O001V0","prod_01KPJVAJGBE88SQSXYZXSYMX2N","vevor-round-bale-hay-net-1-8-x-1-8-x-1-8-m-38-1-x-38-1-mm-holes-pe-mat-mgcwxwywjw669qy4o001v0","CREATED"
"prod_01KP6FCMYAHGYY07M1HJM6QX28","vevor-pool-rail-137-1-x-81-3-cm-pool-handrail-100kg-load-capacity-heav-jhwycfsym543lpjga001v0","JHWYCFSYM483K9XJA001V0","prod_01KPJVAJXZ5CZ22HZ6DAWRCP1R","vevor-pool-rail-122-x-81-3-cm-pool-handrail-100kg-load-capacity-heavy-jhwycfsym483k9xja001v0","CREATED"
"prod_01KP6FCMYAHGYY07M1HJM6QX28","vevor-pool-rail-137-1-x-81-3-cm-pool-handrail-100kg-load-capacity-heav-jhwycfsym543lpjga001v0","JHWYCFSYM543LPJGA001V0","prod_01KPJVAK43YED1GR5BGY8JARC9","vevor-pool-rail-137-1-x-81-3-cm-pool-handrail-100kg-load-capacity-heav-jhwycfsym543lpjga001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW8FT8F99PQ9001V0","prod_01KPJVAKPC732GZ88HKMFXZ3HX","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f99pq9001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW6FT6F2R0KJ001V0","prod_01KPJVAKVSYPTA4M36R751SXG2","vevor-beach-cabana-1-83-x-1-83-m-beach-canopy-with-side-wall-upf-50-pr-jykhtxw6ft6f2r0kj001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW8FT8FG234L001V0","prod_01KPJVAM1YT9HPZ041EXPEY30Q","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8fg234l001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW6FT6FK05K8001V0","prod_01KPJVAM8EZKJXR8VP10W8BMWW","vevor-beach-cabana-1-83-x-1-83-m-beach-canopy-with-side-wall-upf-50-pr-jykhtxw6ft6fk05k8001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW6FT6F3F2LS001V0","prod_01KPJVAMEWKDMSTC56KNKHHY28","vevor-beach-cabana-1-83-x-1-83-m-beach-canopy-with-side-wall-upf-50-pr-jykhtxw6ft6f3f2ls001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW8FT8FVRHQU001V0","prod_01KPJVAMN395CQJD72N20W6D25","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8fvrhqu001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW8FT8FPP7CX001V0","prod_01KPJVAMV9295Z85FJDG1CDFN7","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8fpp7cx001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW8FT8F653NJ001V0","prod_01KPJVAN1QQ48KQSQEPZY99MMH","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW6FT6FQIVSO001V0","prod_01KPJVAN84ZBAJGK7S0G8CXMQD","vevor-beach-cabana-1-83-x-1-83-m-beach-canopy-with-side-wall-upf-50-pr-jykhtxw6ft6fqivso001v0","CREATED"
"prod_01KP6FCNQQDXC8QFNBVB0F69MA","vevor-beach-cabana-2-4-x-2-4-m-beach-canopy-with-side-wall-upf-50-prot-jykhtxw8ft8f653nj001v0","JYKHTXW6FT6FIF5VN001V0","prod_01KPJVANDJE88NKQYRWZCFYQG7","vevor-beach-cabana-1-83-x-1-83-m-beach-canopy-with-side-wall-upf-50-pr-jykhtxw6ft6fif5vn001v0","CREATED"
"prod_01KP6FCP9T6YPQ1PWZDEXVGPE7","vevor-charcoal-smoker-406mm-vertical-charcoal-bbq-grill-coated-steel-b-mtyxlytdm16iw92e8001v0","MTYXLDXDLZJ1VFCBO001V0","prod_01KPJVANW65QV219KJR3EWTNY7","vevor-charcoal-smoker-and-grill-450mm-kamado-charcoal-bbq-smoker-movab-mtyxldxdlzj1vfcbo001v0","CREATED"
"prod_01KP6FCP9T6YPQ1PWZDEXVGPE7","vevor-charcoal-smoker-406mm-vertical-charcoal-bbq-grill-coated-steel-b-mtyxlytdm16iw92e8001v0","MTYXLYTDM16IW92E8001V0","prod_01KPJVAP2A2W1GP50Z370H5AW7","vevor-charcoal-smoker-406mm-vertical-charcoal-bbq-grill-coated-steel-b-mtyxlytdm16iw92e8001v0","CREATED"
"prod_01KP6FCP9T6YPQ1PWZDEXVGPE7","vevor-charcoal-smoker-406mm-vertical-charcoal-bbq-grill-coated-steel-b-mtyxlytdm16iw92e8001v0","MTYXLYTGS185KKVVN001V0","prod_01KPJVAP8P7CMK6VP5TJWY2B3Z","vevor-charcoal-smoker-grill-470mm-barrel-charcoal-bbq-smoker-coated-st-mtyxlytgs185kkvvn001v0","CREATED"
"prod_01KP6FCPM6TMSRK93XNMC90WJS","vevor-24-egg-incubator-automatic-egg-turner-with-led-candler-temperatu-jqfhqekzx24dp1lvl001v2","JQFHQEKXX12DHUU86001V2","prod_01KPJVAPQN7PV98S7V0M05MND8","vevor-12-egg-incubator-automatic-egg-turner-with-led-candler-temperatu-jqfhqekxx12dhuu86001v2","CREATED"
"prod_01KP6FCPM6TMSRK93XNMC90WJS","vevor-24-egg-incubator-automatic-egg-turner-with-led-candler-temperatu-jqfhqekzx24dp1lvl001v2","JQFHQEKZX24DP1LVL001V2","prod_01KPJVAPXE2C16SGAYDQ9QQ8CG","vevor-24-egg-incubator-automatic-egg-turner-with-led-candler-temperatu-jqfhqekzx24dp1lvl001v2","CREATED"
"prod_01KP6FCPM6TMSRK93XNMC90WJS","vevor-24-egg-incubator-automatic-egg-turner-with-led-candler-temperatu-jqfhqekzx24dp1lvl001v2","JQFHQEKZX36DVQS9A001V2","prod_01KPJVAQ3YERX9NB9M5V0A9JDD","vevor-36-egg-incubator-automatic-egg-turner-with-led-candler-water-tra-jqfhqekzx36dvqs9a001v2","CREATED"
"prod_01KP6FCPM6TMSRK93XNMC90WJS","vevor-24-egg-incubator-automatic-egg-turner-with-led-candler-temperatu-jqfhqekzx24dp1lvl001v2","JQFHQEKZX48DCE1J2001V2","prod_01KPJVAQABSJKB3HNVBWVQVKKV","vevor-48-egg-incubator-automatic-egg-turner-with-led-candler-temperatu-jqfhqekzx48dce1j2001v2","CREATED"
"prod_01KP6FCQ3P3A9AEXYH8TZHW65N","vevor-2pcs-400w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2400wb68di001v2","GDSTYNB1200WIQC94001V2","prod_01KPJVAQSTM24EF6W2AGZV49G6","vevor-200w-monocrystalline-solar-panel-23-high-efficiency-mono-pv-modu-gdstynb1200wiqc94001v2","CREATED"
"prod_01KP6FCQ3P3A9AEXYH8TZHW65N","vevor-2pcs-400w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2400wb68di001v2","GDSTYNB2100WISY7U001V2","prod_01KPJVAR04A3FYBZQW4MYA92GZ","vevor-2pcs-100w-bifacial-solar-panels-23-high-efficiency-n-type-monocr-gdstynb2100wisy7u001v2","CREATED"
"prod_01KP6FCQ3P3A9AEXYH8TZHW65N","vevor-2pcs-400w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2400wb68di001v2","GDSTYNB2400WB68DI001V2","prod_01KPJVAR6022V2ASE4376RV1K5","vevor-2pcs-400w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2400wb68di001v2","CREATED"
"prod_01KP6FCQ3P3A9AEXYH8TZHW65N","vevor-2pcs-400w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2400wb68di001v2","GDSTYNB2400W3BBMY001V2","prod_01KPJVARC0AW1PFDPR2Q0A3VKE","vevor-2pcs-400w-bifacial-solar-panels-16bb-n-type-monocrystalline-pv-m-gdstynb2400w3bbmy001v2","CREATED"
"prod_01KP6FCQ3P3A9AEXYH8TZHW65N","vevor-2pcs-400w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2400wb68di001v2","GDSTYNB2100WNHMVT001V2","prod_01KPJVARJES8TBZQ06BZKBD0J2","vevor-2pcs-100w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2100wnhmvt001v2","CREATED"
"prod_01KP6FCQ3P3A9AEXYH8TZHW65N","vevor-2pcs-400w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2400wb68di001v2","GDSTYNB1100WXAR7Q001V2","prod_01KPJVARRYTNFMR6FCKQZYFAY7","vevor-100w-monocrystalline-solar-panel-23-high-efficiency-mono-pv-modu-gdstynb1100wxar7q001v2","CREATED"
"prod_01KP6FCQ3P3A9AEXYH8TZHW65N","vevor-2pcs-400w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb2400wb68di001v2","GDSTYNB4100W5X4AJ001V2","prod_01KPJVARZT15S0WYZ6NA2K5G7X","vevor-4pcs-100w-monocrystalline-solar-panels-23-high-efficiency-mono-p-gdstynb4100w5x4aj001v2","CREATED"
"prod_01KP6FCQGRQE2MV46VXR2YK813","vevor-150w-foldable-monocrystalline-solar-panel-23-efficiency-portable-bxzdtynb1150e7m1n001y3","BXZDTYNB1100UD77V001Y3","prod_01KPJVASFBXAR8KFA44M6A83J9","vevor-100w-foldable-solar-panel-24-high-efficiency-portable-monocrysta-bxzdtynb1100ud77v001y3","CREATED"
"prod_01KP6FCQGRQE2MV46VXR2YK813","vevor-150w-foldable-monocrystalline-solar-panel-23-efficiency-portable-bxzdtynb1150e7m1n001y3","BXZDTYNB130WQ3D4Y001Y3","prod_01KPJVASNNVXMVSPRJ3MNV85RQ","vevor-30w-foldable-solar-panel-charger-16bb-n-type-monocrystalline-sol-bxzdtynb130wq3d4y001y3","CREATED"
"prod_01KP6FCQGRQE2MV46VXR2YK813","vevor-150w-foldable-monocrystalline-solar-panel-23-efficiency-portable-bxzdtynb1150e7m1n001y3","BXZDTYNB1100CFI83001Y3","prod_01KPJVASVAHATW2CM8ERFS6TZV","vevor-100w-bifacial-solar-panel-16bb-n-type-foldable-monocrystalline-s-bxzdtynb1100cfi83001y3","CREATED"
"prod_01KP6FCQGRQE2MV46VXR2YK813","vevor-150w-foldable-monocrystalline-solar-panel-23-efficiency-portable-bxzdtynb1150e7m1n001y3","BXZDTYNB160W36PFJ001Y3","prod_01KPJVAT1DT7MP1R74R6000S82","vevor-60w-foldable-solar-panel-charger-16bb-n-type-monocrystalline-sol-bxzdtynb160w36pfj001y3","CREATED"
"prod_01KP6FCQGRQE2MV46VXR2YK813","vevor-150w-foldable-monocrystalline-solar-panel-23-efficiency-portable-bxzdtynb1150e7m1n001y3","BXZDTYNB1150E7M1N001Y3","prod_01KPJVAT7WV8Y47BEY89HT8Q5Q","vevor-150w-foldable-monocrystalline-solar-panel-23-efficiency-portable-bxzdtynb1150e7m1n001y3","CREATED"
"prod_01KP6FCQGRQE2MV46VXR2YK813","vevor-150w-foldable-monocrystalline-solar-panel-23-efficiency-portable-bxzdtynb1150e7m1n001y3","BXZDTYNB1400DWUB1001V2","prod_01KPJVATDYSZ4VNE4Y4CBG1HVK","vevor-400w-foldable-solar-panel-24-high-efficiency-portable-monocrysta-bxzdtynb1400dwub1001v2","CREATED"
"prod_01KP6FCQGRQE2MV46VXR2YK813","vevor-150w-foldable-monocrystalline-solar-panel-23-efficiency-portable-bxzdtynb1150e7m1n001y3","BXZDTYNB13007VS7E001V2","prod_01KPJVATMF2P580PHD9SKDBRJZ","vevor-300w-foldable-monocrystalline-solar-panel-23-high-efficiency-por-bxzdtynb13007vs7e001v2","CREATED"
"prod_01KP6FCQX60BR46N1F7VW3YVY8","vevor-flexible-solar-panel-100w-semi-flexible-bendable-monocrystalline-brxtynb1100w7hn93001y3","BRXTYNB1200W9QHMV001Y3","prod_01KPJVAV2GPV9V8M74PD9WVRA8","vevor-flexible-solar-panel-200w-semi-flexible-bendable-monocrystalline-brxtynb1200w9qhmv001y3","CREATED"
"prod_01KP6FCQX60BR46N1F7VW3YVY8","vevor-flexible-solar-panel-100w-semi-flexible-bendable-monocrystalline-brxtynb1100w7hn93001y3","BRXTYNB1100W7HN93001Y3","prod_01KPJVAV8WPE68QXM0C1GWDN8Y","vevor-flexible-solar-panel-100w-semi-flexible-bendable-monocrystalline-brxtynb1100w7hn93001y3","CREATED"
"prod_01KP6FCRD20Z0WS028DH9PM65X","vevor-confined-space-tripod-kit-heavy-duty-rescue-tripod-lifting-hoist-cgksjj397lbswvue0001v0","CGKSJJ397LBSWVUE0001V0","prod_01KPJVAVPPA1XJAD99F81Q70EW","vevor-confined-space-tripod-kit-heavy-duty-rescue-tripod-lifting-hoist-cgksjj397lbswvue0001v0","CREATED"
"prod_01KP6FCRD20Z0WS028DH9PM65X","vevor-confined-space-tripod-kit-heavy-duty-rescue-tripod-lifting-hoist-cgksjj397lbswvue0001v0","CGKSJJ500B26QBDGY001V0","prod_01KPJVAVWXNDFTPKEKZGWAKDCE","vevor-confined-space-tripod-kit-heavy-duty-rescue-tripod-lifting-hoist-cgksjj500b26qbdgy001v0","CREATED"
"prod_01KP6FCRD20Z0WS028DH9PM65X","vevor-confined-space-tripod-kit-heavy-duty-rescue-tripod-lifting-hoist-cgksjj397lbswvue0001v0","CGKSJJ500B12Q7H80001V0","prod_01KPJVAW3DZYAGX2G5R780TPT7","vevor-confined-space-tripod-kit-heavy-duty-rescue-tripod-lifting-hoist-cgksjj500b12q7h80001v0","CREATED"
"prod_01KP6FCRD20Z0WS028DH9PM65X","vevor-confined-space-tripod-kit-heavy-duty-rescue-tripod-lifting-hoist-cgksjj397lbswvue0001v0","CGKSJJ661LBS09673001V0","prod_01KPJVAW90VVW9B805FM34K78Q","vevor-confined-space-tripod-kit-heavy-duty-rescue-tripod-lifting-hoist-cgksjj661lbs09673001v0","CREATED"
"prod_01KP6FCRP43H52JP2CW99J9DVH","vevor-electric-exhaust-cutout-63-5-mm-2pcs-universal-stainless-steel-e-ddpqqdqzgk25y5hkh001v9","DDPQQDQWGK25MI3HN001V9","prod_01KPJVAWPMMT74GSCSJ6DQ1BNN","vevor-electric-exhaust-cutout-63-5-mm-universal-stainless-steel-exhaus-ddpqqdqwgk25mi3hn001v9","CREATED"
"prod_01KP6FCRP43H52JP2CW99J9DVH","vevor-electric-exhaust-cutout-63-5-mm-2pcs-universal-stainless-steel-e-ddpqqdqzgk25y5hkh001v9","DDPQQDQZGK25Y5HKH001V9","prod_01KPJVAWX31PKBX20SMRPWFEM0","vevor-electric-exhaust-cutout-63-5-mm-2pcs-universal-stainless-steel-e-ddpqqdqzgk25y5hkh001v9","CREATED"
"prod_01KP6FCRXHWVVYVQ046GYB8G85","vevor-dual-cylinder-heavy-duty-air-compressor-300-l-min-portable-tire-zxbxsltcqjzxukmf0001v2","ZXBXSLTCQJZXR7RDL001V2","prod_01KPJVAXBNDSV4AE9R4EMF4V90","vevor-dual-cylinder-heavy-duty-air-compressor-300l-min-auto-stop-porta-zxbxsltcqjzxr7rdl001v2","CREATED"
"prod_01KP6FCRXHWVVYVQ046GYB8G85","vevor-dual-cylinder-heavy-duty-air-compressor-300-l-min-portable-tire-zxbxsltcqjzxukmf0001v2","ZXBXSLTCQJZXUKMF0001V2","prod_01KPJVAXHZF5Y6ENADJNYSNBBJ","vevor-dual-cylinder-heavy-duty-air-compressor-300-l-min-portable-tire-zxbxsltcqjzxukmf0001v2","CREATED"
"prod_01KP6FCRXHWVVYVQ046GYB8G85","vevor-dual-cylinder-heavy-duty-air-compressor-300-l-min-portable-tire-zxbxsltcqjzxukmf0001v2","ZXBXSLTCQJZXX0VT7001V2","prod_01KPJVAXRCKRCXQWBG2MB6R5V3","vevor-12v-heavy-duty-air-compressor-auto-stop-portable-tire-inflator-w-zxbxsltcqjzxx0vt7001v2","CREATED"
"prod_01KP6FCSGHT0V6YDNQ281R7DZY","vevor-outdoor-kitchen-drawers-18-11-w-x-23-23-d-x-23-23-h-triple-acces-cgctj3ct185wlz5yf001v0","CGCTJ3CT185WLZ5YF001V0","prod_01KPJVAY656D2ZE9RRYJY688AJ","vevor-outdoor-kitchen-drawers-18-11-w-x-23-23-d-x-23-23-h-triple-acces-cgctj3ct185wlz5yf001v0","CREATED"
"prod_01KP6FCSGHT0V6YDNQ281R7DZY","vevor-outdoor-kitchen-drawers-18-11-w-x-23-23-d-x-23-23-h-triple-acces-cgctj3ct185wlz5yf001v0","CGCTJ3CT185WKR3X3001V0","prod_01KPJVAYCCP7PRHWB4VT5MAKJE","vevor-outdoor-kitchen-drawers-18-11-w-x-23-23-d-x-23-23-h-triple-acces-cgctj3ct185wkr3x3001v0","CREATED"
"prod_01KP6FCSQR21B89ZMJ8A5M4JBE","vevor-5-in-1-plasma-cutter-welder-combo-cut-tig-gas-mig-flux-mig-mma-5-dgnqhj200a50k5i1s001v2","DGNQHJ200A50K5I1S001V2","prod_01KPJVAYTEH4CT3AF9J4GYZKJM","vevor-5-in-1-plasma-cutter-welder-combo-cut-tig-gas-mig-flux-mig-mma-5-dgnqhj200a50k5i1s001v2","CREATED"
"prod_01KP6FCSQR21B89ZMJ8A5M4JBE","vevor-5-in-1-plasma-cutter-welder-combo-cut-tig-gas-mig-flux-mig-mma-5-dgnqhj200a50k5i1s001v2","DGNQHJ200A50X64T7001V2","prod_01KPJVAZ0QPAWBEVQ1FGHWMXNB","vevor-3-in-1-plasma-cutter-welder-combo-cut-tig-mma-50a-plasma-cutting-dgnqhj200a50x64t7001v2","CREATED"
"prod_01KP6FCT1EVC1Q32347ZATCKTV","vevor-universal-rv-stabilizer-rv-bumper-stabilizer-for-trailers-camper-fcdpphj1j1227cekl001v0","FCDPPHJ2G122JCDKM001V0","prod_01KPJVAZD6016DT76V599Z04P7","vevor-universal-rv-stabilizer-rv-bumper-stabilizer-for-trailers-camper-fcdpphj2g122jcdkm001v0","CREATED"
"prod_01KP6FCT1EVC1Q32347ZATCKTV","vevor-universal-rv-stabilizer-rv-bumper-stabilizer-for-trailers-camper-fcdpphj1j1227cekl001v0","FCDPPHJ1J1227CEKL001V0","prod_01KPJVAZKGXHDFTP42VN8RB11X","vevor-universal-rv-stabilizer-rv-bumper-stabilizer-for-trailers-camper-fcdpphj1j1227cekl001v0","CREATED"
"prod_01KP6FCVSCWBRV8BTSHYNDWXFK","vevor-indoor-playground-jungle-gym-4-in-1-wooden-indoor-playground-cli-snylcmyms4h1s4ac8001v0","SNYLCMCS4H104J10B001V0","prod_01KPJVB01CD49VYKKD2TAMXY8Q","vevor-indoor-playground-jungle-gym-4-in-1-wooden-indoor-playground-pla-snylcmcs4h104j10b001v0","CREATED"
"prod_01KP6FCVSCWBRV8BTSHYNDWXFK","vevor-indoor-playground-jungle-gym-4-in-1-wooden-indoor-playground-cli-snylcmyms4h1s4ac8001v0","SNYLCMYMS4H1S4AC8001V0","prod_01KPJVB07VNNNATJJRQ3N1H2A1","vevor-indoor-playground-jungle-gym-4-in-1-wooden-indoor-playground-cli-snylcmyms4h1s4ac8001v0","CREATED"
